rss,heapUsed,heapTotal,checktime
10702848,2382640,7195904,Mon May 13 2013 16:01:24 GMT-0700 (PDT)
10702848,2385016,7195904,Mon May 13 2013 16:01:34 GMT-0700 (PDT)
10702848,2387392,7195904,Mon May 13 2013 16:01:44 GMT-0700 (PDT)
10702848,2389768,7195904,Mon May 13 2013 16:01:54 GMT-0700 (PDT)
10702848,2392144,7195904,Mon May 13 2013 16:02:04 GMT-0700 (PDT)
10702848,2396616,7195904,Mon May 13 2013 16:02:14 GMT-0700 (PDT)
10702848,2398992,7195904,Mon May 13 2013 16:02:24 GMT-0700 (PDT)
10702848,2401368,7195904,Mon May 13 2013 16:02:34 GMT-0700 (PDT)
10702848,2403744,7195904,Mon May 13 2013 16:02:44 GMT-0700 (PDT)
10702848,2406120,7195904,Mon May 13 2013 16:02:54 GMT-0700 (PDT)
10702848,2408496,7195904,Mon May 13 2013 16:03:04 GMT-0700 (PDT)
10702848,2410904,7195904,Mon May 13 2013 16:03:14 GMT-0700 (PDT)
10702848,2413280,7195904,Mon May 13 2013 16:03:24 GMT-0700 (PDT)
10702848,2415656,7195904,Mon May 13 2013 16:03:34 GMT-0700 (PDT)
10702848,2418032,7195904,Mon May 13 2013 16:03:44 GMT-0700 (PDT)
10702848,2420408,7195904,Mon May 13 2013 16:03:54 GMT-0700 (PDT)
10702848,2422784,7195904,Mon May 13 2013 16:04:04 GMT-0700 (PDT)
10702848,2425192,7195904,Mon May 13 2013 16:04:14 GMT-0700 (PDT)
10702848,2427568,7195904,Mon May 13 2013 16:04:24 GMT-0700 (PDT)
10702848,2429944,7195904,Mon May 13 2013 16:04:35 GMT-0700 (PDT)
10702848,2432352,7195904,Mon May 13 2013 16:04:45 GMT-0700 (PDT)
10702848,2434760,7195904,Mon May 13 2013 16:04:55 GMT-0700 (PDT)
10702848,2437136,7195904,Mon May 13 2013 16:05:05 GMT-0700 (PDT)
10702848,2439544,7195904,Mon May 13 2013 16:05:15 GMT-0700 (PDT)
10702848,2441920,7195904,Mon May 13 2013 16:05:25 GMT-0700 (PDT)
10702848,2444328,7195904,Mon May 13 2013 16:05:35 GMT-0700 (PDT)
10702848,2446704,7195904,Mon May 13 2013 16:05:45 GMT-0700 (PDT)
10973184,2459216,7195904,Mon May 13 2013 16:05:55 GMT-0700 (PDT)
10973184,2461624,7195904,Mon May 13 2013 16:06:05 GMT-0700 (PDT)
10973184,2464032,7195904,Mon May 13 2013 16:06:15 GMT-0700 (PDT)
10973184,2466408,7195904,Mon May 13 2013 16:06:25 GMT-0700 (PDT)
10973184,2468784,7195904,Mon May 13 2013 16:06:35 GMT-0700 (PDT)
10973184,2471160,7195904,Mon May 13 2013 16:06:45 GMT-0700 (PDT)
10973184,2473536,7195904,Mon May 13 2013 16:06:55 GMT-0700 (PDT)
10973184,2475912,7195904,Mon May 13 2013 16:07:05 GMT-0700 (PDT)
10973184,2478320,7195904,Mon May 13 2013 16:07:15 GMT-0700 (PDT)
10973184,2480696,7195904,Mon May 13 2013 16:07:25 GMT-0700 (PDT)
10973184,2483072,7195904,Mon May 13 2013 16:07:35 GMT-0700 (PDT)
10973184,2485448,7195904,Mon May 13 2013 16:07:45 GMT-0700 (PDT)
10973184,2487824,7195904,Mon May 13 2013 16:07:55 GMT-0700 (PDT)
10973184,2490200,7195904,Mon May 13 2013 16:08:05 GMT-0700 (PDT)
10973184,2492608,7195904,Mon May 13 2013 16:08:15 GMT-0700 (PDT)
10973184,2494984,7195904,Mon May 13 2013 16:08:25 GMT-0700 (PDT)
10973184,2497360,7195904,Mon May 13 2013 16:08:35 GMT-0700 (PDT)
10973184,2499736,7195904,Mon May 13 2013 16:08:45 GMT-0700 (PDT)
10973184,2502112,7195904,Mon May 13 2013 16:08:55 GMT-0700 (PDT)
10973184,2504488,7195904,Mon May 13 2013 16:09:05 GMT-0700 (PDT)
10973184,2506896,7195904,Mon May 13 2013 16:09:15 GMT-0700 (PDT)
10973184,2509272,7195904,Mon May 13 2013 16:09:25 GMT-0700 (PDT)
10973184,2511648,7195904,Mon May 13 2013 16:09:35 GMT-0700 (PDT)
10973184,2514024,7195904,Mon May 13 2013 16:09:45 GMT-0700 (PDT)
10973184,2516400,7195904,Mon May 13 2013 16:09:55 GMT-0700 (PDT)
10973184,2518776,7195904,Mon May 13 2013 16:10:05 GMT-0700 (PDT)
10973184,2521184,7195904,Mon May 13 2013 16:10:15 GMT-0700 (PDT)
10973184,2523528,7195904,Mon May 13 2013 16:10:25 GMT-0700 (PDT)
10973184,2525872,7195904,Mon May 13 2013 16:10:35 GMT-0700 (PDT)
10973184,2528216,7195904,Mon May 13 2013 16:10:45 GMT-0700 (PDT)
10973184,2530560,7195904,Mon May 13 2013 16:10:55 GMT-0700 (PDT)
10973184,2532904,7195904,Mon May 13 2013 16:11:05 GMT-0700 (PDT)
10973184,2535312,7195904,Mon May 13 2013 16:11:15 GMT-0700 (PDT)
10973184,2537656,7195904,Mon May 13 2013 16:11:25 GMT-0700 (PDT)
10973184,2540000,7195904,Mon May 13 2013 16:11:35 GMT-0700 (PDT)
10973184,2542344,7195904,Mon May 13 2013 16:11:45 GMT-0700 (PDT)
10973184,2544688,7195904,Mon May 13 2013 16:11:55 GMT-0700 (PDT)
10973184,2547032,7195904,Mon May 13 2013 16:12:05 GMT-0700 (PDT)
10973184,2549440,7195904,Mon May 13 2013 16:12:15 GMT-0700 (PDT)
10973184,2551784,7195904,Mon May 13 2013 16:12:25 GMT-0700 (PDT)
10973184,2554128,7195904,Mon May 13 2013 16:12:35 GMT-0700 (PDT)
10973184,2556472,7195904,Mon May 13 2013 16:12:45 GMT-0700 (PDT)
10973184,2558816,7195904,Mon May 13 2013 16:12:55 GMT-0700 (PDT)
10973184,2561160,7195904,Mon May 13 2013 16:13:05 GMT-0700 (PDT)
10973184,2563536,7195904,Mon May 13 2013 16:13:15 GMT-0700 (PDT)
10973184,2566416,7195904,Mon May 13 2013 16:13:25 GMT-0700 (PDT)
10973184,2568760,7195904,Mon May 13 2013 16:13:35 GMT-0700 (PDT)
10973184,2571104,7195904,Mon May 13 2013 16:13:45 GMT-0700 (PDT)
10973184,2573448,7195904,Mon May 13 2013 16:13:55 GMT-0700 (PDT)
10973184,2575792,7195904,Mon May 13 2013 16:14:05 GMT-0700 (PDT)
10973184,2578168,7195904,Mon May 13 2013 16:14:15 GMT-0700 (PDT)
10973184,2580512,7195904,Mon May 13 2013 16:14:25 GMT-0700 (PDT)
10973184,2582856,7195904,Mon May 13 2013 16:14:35 GMT-0700 (PDT)
10973184,2585200,7195904,Mon May 13 2013 16:14:45 GMT-0700 (PDT)
10973184,2587544,7195904,Mon May 13 2013 16:14:55 GMT-0700 (PDT)
10973184,2589888,7195904,Mon May 13 2013 16:15:05 GMT-0700 (PDT)
10973184,2592264,7195904,Mon May 13 2013 16:15:15 GMT-0700 (PDT)
10973184,2594608,7195904,Mon May 13 2013 16:15:25 GMT-0700 (PDT)
10973184,2596952,7195904,Mon May 13 2013 16:15:35 GMT-0700 (PDT)
10973184,2599296,7195904,Mon May 13 2013 16:15:45 GMT-0700 (PDT)
10973184,2601640,7195904,Mon May 13 2013 16:15:55 GMT-0700 (PDT)
10973184,2603984,7195904,Mon May 13 2013 16:16:05 GMT-0700 (PDT)
10973184,2606360,7195904,Mon May 13 2013 16:16:15 GMT-0700 (PDT)
10973184,2608704,7195904,Mon May 13 2013 16:16:25 GMT-0700 (PDT)
10973184,2615336,7195904,Mon May 13 2013 16:16:35 GMT-0700 (PDT)
11243520,2654984,7195904,Mon May 13 2013 16:16:45 GMT-0700 (PDT)
11243520,2694360,7195904,Mon May 13 2013 16:16:55 GMT-0700 (PDT)
11243520,2696608,7195904,Mon May 13 2013 16:17:05 GMT-0700 (PDT)
11243520,2698920,7195904,Mon May 13 2013 16:17:15 GMT-0700 (PDT)
11243520,2701168,7195904,Mon May 13 2013 16:17:25 GMT-0700 (PDT)
11243520,2703416,7195904,Mon May 13 2013 16:17:35 GMT-0700 (PDT)
11243520,2705664,7195904,Mon May 13 2013 16:17:45 GMT-0700 (PDT)
11243520,2707912,7195904,Mon May 13 2013 16:17:55 GMT-0700 (PDT)
11243520,2710160,7195904,Mon May 13 2013 16:18:05 GMT-0700 (PDT)
11243520,2712472,7195904,Mon May 13 2013 16:18:15 GMT-0700 (PDT)
11243520,2714720,7195904,Mon May 13 2013 16:18:25 GMT-0700 (PDT)
11243520,2716968,7195904,Mon May 13 2013 16:18:35 GMT-0700 (PDT)
11243520,2719216,7195904,Mon May 13 2013 16:18:45 GMT-0700 (PDT)
11243520,2721464,7195904,Mon May 13 2013 16:18:55 GMT-0700 (PDT)
11243520,2723712,7195904,Mon May 13 2013 16:19:05 GMT-0700 (PDT)
11243520,2726024,7195904,Mon May 13 2013 16:19:15 GMT-0700 (PDT)
11243520,2728272,7195904,Mon May 13 2013 16:19:25 GMT-0700 (PDT)
11243520,2730520,7195904,Mon May 13 2013 16:19:35 GMT-0700 (PDT)
11243520,2732768,7195904,Mon May 13 2013 16:19:45 GMT-0700 (PDT)
11243520,2735016,7195904,Mon May 13 2013 16:19:55 GMT-0700 (PDT)
11243520,2737264,7195904,Mon May 13 2013 16:20:05 GMT-0700 (PDT)
11243520,2739576,7195904,Mon May 13 2013 16:20:15 GMT-0700 (PDT)
11243520,2741824,7195904,Mon May 13 2013 16:20:25 GMT-0700 (PDT)
11243520,2744072,7195904,Mon May 13 2013 16:20:35 GMT-0700 (PDT)
11243520,2746320,7195904,Mon May 13 2013 16:20:45 GMT-0700 (PDT)
11243520,2748568,7195904,Mon May 13 2013 16:20:55 GMT-0700 (PDT)
11243520,2750816,7195904,Mon May 13 2013 16:21:05 GMT-0700 (PDT)
11243520,2753128,7195904,Mon May 13 2013 16:21:15 GMT-0700 (PDT)
11243520,2755376,7195904,Mon May 13 2013 16:21:25 GMT-0700 (PDT)
11243520,2757624,7195904,Mon May 13 2013 16:21:35 GMT-0700 (PDT)
11243520,2759872,7195904,Mon May 13 2013 16:21:45 GMT-0700 (PDT)
11243520,2762120,7195904,Mon May 13 2013 16:21:55 GMT-0700 (PDT)
11243520,2764368,7195904,Mon May 13 2013 16:22:05 GMT-0700 (PDT)
11243520,2766680,7195904,Mon May 13 2013 16:22:16 GMT-0700 (PDT)
11243520,2768928,7195904,Mon May 13 2013 16:22:26 GMT-0700 (PDT)
11243520,2771208,7195904,Mon May 13 2013 16:22:36 GMT-0700 (PDT)
11243520,2773488,7195904,Mon May 13 2013 16:22:46 GMT-0700 (PDT)
11243520,2775768,7195904,Mon May 13 2013 16:22:56 GMT-0700 (PDT)
11243520,2778048,7195904,Mon May 13 2013 16:23:06 GMT-0700 (PDT)
11243520,2780360,7195904,Mon May 13 2013 16:23:16 GMT-0700 (PDT)
11243520,2782608,7195904,Mon May 13 2013 16:23:26 GMT-0700 (PDT)
11243520,2784856,7195904,Mon May 13 2013 16:23:36 GMT-0700 (PDT)
11243520,2787104,7195904,Mon May 13 2013 16:23:46 GMT-0700 (PDT)
11243520,2789352,7195904,Mon May 13 2013 16:23:56 GMT-0700 (PDT)
11243520,2791600,7195904,Mon May 13 2013 16:24:06 GMT-0700 (PDT)
11243520,2793880,7195904,Mon May 13 2013 16:24:16 GMT-0700 (PDT)
11243520,2796128,7195904,Mon May 13 2013 16:24:26 GMT-0700 (PDT)
11243520,2798376,7195904,Mon May 13 2013 16:24:36 GMT-0700 (PDT)
11243520,2800624,7195904,Mon May 13 2013 16:24:46 GMT-0700 (PDT)
11243520,2802872,7195904,Mon May 13 2013 16:24:56 GMT-0700 (PDT)
11243520,2805120,7195904,Mon May 13 2013 16:25:06 GMT-0700 (PDT)
11243520,2807400,7195904,Mon May 13 2013 16:25:16 GMT-0700 (PDT)
11243520,2809648,7195904,Mon May 13 2013 16:25:26 GMT-0700 (PDT)
11243520,2811896,7195904,Mon May 13 2013 16:25:36 GMT-0700 (PDT)
11243520,2814144,7195904,Mon May 13 2013 16:25:46 GMT-0700 (PDT)
11243520,2816392,7195904,Mon May 13 2013 16:25:56 GMT-0700 (PDT)
11243520,2818640,7195904,Mon May 13 2013 16:26:06 GMT-0700 (PDT)
11243520,2820920,7195904,Mon May 13 2013 16:26:16 GMT-0700 (PDT)
11243520,2823168,7195904,Mon May 13 2013 16:26:26 GMT-0700 (PDT)
11243520,2825416,7195904,Mon May 13 2013 16:26:36 GMT-0700 (PDT)
11243520,2827664,7195904,Mon May 13 2013 16:26:46 GMT-0700 (PDT)
11243520,2829912,7195904,Mon May 13 2013 16:26:56 GMT-0700 (PDT)
11243520,2832160,7195904,Mon May 13 2013 16:27:06 GMT-0700 (PDT)
11243520,2834472,7195904,Mon May 13 2013 16:27:16 GMT-0700 (PDT)
11243520,2836720,7195904,Mon May 13 2013 16:27:26 GMT-0700 (PDT)
11243520,2842568,7195904,Mon May 13 2013 16:27:36 GMT-0700 (PDT)
11243520,2848168,7195904,Mon May 13 2013 16:27:46 GMT-0700 (PDT)
11243520,2850416,7195904,Mon May 13 2013 16:27:56 GMT-0700 (PDT)
11243520,2852664,7195904,Mon May 13 2013 16:28:06 GMT-0700 (PDT)
11243520,2854976,7195904,Mon May 13 2013 16:28:16 GMT-0700 (PDT)
11243520,2857224,7195904,Mon May 13 2013 16:28:26 GMT-0700 (PDT)
11243520,2859472,7195904,Mon May 13 2013 16:28:36 GMT-0700 (PDT)
11243520,2861720,7195904,Mon May 13 2013 16:28:46 GMT-0700 (PDT)
11243520,2863968,7195904,Mon May 13 2013 16:28:56 GMT-0700 (PDT)
11243520,2866216,7195904,Mon May 13 2013 16:29:06 GMT-0700 (PDT)
11243520,2868528,7195904,Mon May 13 2013 16:29:16 GMT-0700 (PDT)
11243520,2870776,7195904,Mon May 13 2013 16:29:26 GMT-0700 (PDT)
11243520,2873024,7195904,Mon May 13 2013 16:29:36 GMT-0700 (PDT)
11243520,2875272,7195904,Mon May 13 2013 16:29:46 GMT-0700 (PDT)
11243520,2877520,7195904,Mon May 13 2013 16:29:56 GMT-0700 (PDT)
11243520,2879768,7195904,Mon May 13 2013 16:30:06 GMT-0700 (PDT)
11243520,2882080,7195904,Mon May 13 2013 16:30:16 GMT-0700 (PDT)
11243520,2884328,7195904,Mon May 13 2013 16:30:26 GMT-0700 (PDT)
11243520,2886576,7195904,Mon May 13 2013 16:30:36 GMT-0700 (PDT)
11243520,2888824,7195904,Mon May 13 2013 16:30:46 GMT-0700 (PDT)
11243520,2891072,7195904,Mon May 13 2013 16:30:56 GMT-0700 (PDT)
11243520,2893320,7195904,Mon May 13 2013 16:31:06 GMT-0700 (PDT)
11243520,2895632,7195904,Mon May 13 2013 16:31:16 GMT-0700 (PDT)
11243520,2897880,7195904,Mon May 13 2013 16:31:26 GMT-0700 (PDT)
11243520,2900128,7195904,Mon May 13 2013 16:31:36 GMT-0700 (PDT)
11243520,2902376,7195904,Mon May 13 2013 16:31:46 GMT-0700 (PDT)
11243520,2904624,7195904,Mon May 13 2013 16:31:56 GMT-0700 (PDT)
11243520,2906872,7195904,Mon May 13 2013 16:32:06 GMT-0700 (PDT)
11243520,2909280,7195904,Mon May 13 2013 16:32:16 GMT-0700 (PDT)
11243520,2911528,7195904,Mon May 13 2013 16:32:26 GMT-0700 (PDT)
11513856,2913776,7195904,Mon May 13 2013 16:32:36 GMT-0700 (PDT)
11513856,2916056,7195904,Mon May 13 2013 16:32:46 GMT-0700 (PDT)
11513856,2918304,7195904,Mon May 13 2013 16:32:56 GMT-0700 (PDT)
11513856,2920552,7195904,Mon May 13 2013 16:33:06 GMT-0700 (PDT)
11513856,2922864,7195904,Mon May 13 2013 16:33:16 GMT-0700 (PDT)
11513856,2925112,7195904,Mon May 13 2013 16:33:26 GMT-0700 (PDT)
11513856,2927360,7195904,Mon May 13 2013 16:33:36 GMT-0700 (PDT)
11513856,2929608,7195904,Mon May 13 2013 16:33:46 GMT-0700 (PDT)
11513856,2931856,7195904,Mon May 13 2013 16:33:56 GMT-0700 (PDT)
11513856,2934104,7195904,Mon May 13 2013 16:34:06 GMT-0700 (PDT)
11513856,2936384,7195904,Mon May 13 2013 16:34:16 GMT-0700 (PDT)
11513856,2938632,7195904,Mon May 13 2013 16:34:26 GMT-0700 (PDT)
11513856,2940880,7195904,Mon May 13 2013 16:34:36 GMT-0700 (PDT)
11513856,2943128,7195904,Mon May 13 2013 16:34:46 GMT-0700 (PDT)
11513856,2945376,7195904,Mon May 13 2013 16:34:56 GMT-0700 (PDT)
11513856,2947624,7195904,Mon May 13 2013 16:35:06 GMT-0700 (PDT)
11513856,2949904,7195904,Mon May 13 2013 16:35:16 GMT-0700 (PDT)
11513856,2952152,7195904,Mon May 13 2013 16:35:26 GMT-0700 (PDT)
11513856,2954400,7195904,Mon May 13 2013 16:35:36 GMT-0700 (PDT)
11513856,2956648,7195904,Mon May 13 2013 16:35:46 GMT-0700 (PDT)
11513856,2958896,7195904,Mon May 13 2013 16:35:56 GMT-0700 (PDT)
11513856,2961144,7195904,Mon May 13 2013 16:36:06 GMT-0700 (PDT)
11513856,2963424,7195904,Mon May 13 2013 16:36:16 GMT-0700 (PDT)
11513856,2965672,7195904,Mon May 13 2013 16:36:26 GMT-0700 (PDT)
11513856,2967920,7195904,Mon May 13 2013 16:36:36 GMT-0700 (PDT)
11513856,2970168,7195904,Mon May 13 2013 16:36:46 GMT-0700 (PDT)
11513856,2972416,7195904,Mon May 13 2013 16:36:56 GMT-0700 (PDT)
11513856,2974664,7195904,Mon May 13 2013 16:37:06 GMT-0700 (PDT)
11513856,2976976,7195904,Mon May 13 2013 16:37:16 GMT-0700 (PDT)
11513856,2979224,7195904,Mon May 13 2013 16:37:26 GMT-0700 (PDT)
11513856,2981472,7195904,Mon May 13 2013 16:37:36 GMT-0700 (PDT)
11513856,2983720,7195904,Mon May 13 2013 16:37:46 GMT-0700 (PDT)
11513856,2985968,7195904,Mon May 13 2013 16:37:56 GMT-0700 (PDT)
11513856,2988216,7195904,Mon May 13 2013 16:38:06 GMT-0700 (PDT)
11513856,2990528,7195904,Mon May 13 2013 16:38:16 GMT-0700 (PDT)
11513856,2996872,7195904,Mon May 13 2013 16:38:26 GMT-0700 (PDT)
11513856,3002544,7195904,Mon May 13 2013 16:38:36 GMT-0700 (PDT)
11513856,3004792,7195904,Mon May 13 2013 16:38:46 GMT-0700 (PDT)
11513856,3007040,7195904,Mon May 13 2013 16:38:56 GMT-0700 (PDT)
11513856,3009288,7195904,Mon May 13 2013 16:39:06 GMT-0700 (PDT)
11513856,3011600,7195904,Mon May 13 2013 16:39:16 GMT-0700 (PDT)
11513856,3013848,7195904,Mon May 13 2013 16:39:26 GMT-0700 (PDT)
11513856,3016096,7195904,Mon May 13 2013 16:39:36 GMT-0700 (PDT)
11513856,3018344,7195904,Mon May 13 2013 16:39:47 GMT-0700 (PDT)
11513856,3020624,7195904,Mon May 13 2013 16:39:57 GMT-0700 (PDT)
11513856,3022872,7195904,Mon May 13 2013 16:40:07 GMT-0700 (PDT)
11513856,3025184,7195904,Mon May 13 2013 16:40:17 GMT-0700 (PDT)
11513856,3027432,7195904,Mon May 13 2013 16:40:27 GMT-0700 (PDT)
11513856,3029680,7195904,Mon May 13 2013 16:40:37 GMT-0700 (PDT)
11513856,3031928,7195904,Mon May 13 2013 16:40:47 GMT-0700 (PDT)
11513856,3034176,7195904,Mon May 13 2013 16:40:57 GMT-0700 (PDT)
11513856,3036424,7195904,Mon May 13 2013 16:41:07 GMT-0700 (PDT)
11513856,3038736,7195904,Mon May 13 2013 16:41:17 GMT-0700 (PDT)
11513856,3040984,7195904,Mon May 13 2013 16:41:27 GMT-0700 (PDT)
11513856,3043232,7195904,Mon May 13 2013 16:41:37 GMT-0700 (PDT)
11513856,3045480,7195904,Mon May 13 2013 16:41:47 GMT-0700 (PDT)
11513856,3047728,7195904,Mon May 13 2013 16:41:57 GMT-0700 (PDT)
11513856,3049976,7195904,Mon May 13 2013 16:42:07 GMT-0700 (PDT)
11513856,3052288,7195904,Mon May 13 2013 16:42:17 GMT-0700 (PDT)
11513856,3054536,7195904,Mon May 13 2013 16:42:27 GMT-0700 (PDT)
11513856,3056784,7195904,Mon May 13 2013 16:42:37 GMT-0700 (PDT)
11513856,3059032,7195904,Mon May 13 2013 16:42:47 GMT-0700 (PDT)
11513856,3061280,7195904,Mon May 13 2013 16:42:57 GMT-0700 (PDT)
11513856,3063528,7195904,Mon May 13 2013 16:43:07 GMT-0700 (PDT)
11513856,3065840,7195904,Mon May 13 2013 16:43:17 GMT-0700 (PDT)
11513856,3068088,7195904,Mon May 13 2013 16:43:27 GMT-0700 (PDT)
11513856,3070336,7195904,Mon May 13 2013 16:43:37 GMT-0700 (PDT)
11513856,3072584,7195904,Mon May 13 2013 16:43:47 GMT-0700 (PDT)
11513856,3074832,7195904,Mon May 13 2013 16:43:57 GMT-0700 (PDT)
11513856,3077080,7195904,Mon May 13 2013 16:44:07 GMT-0700 (PDT)
11513856,3079360,7195904,Mon May 13 2013 16:44:17 GMT-0700 (PDT)
11513856,3081608,7195904,Mon May 13 2013 16:44:27 GMT-0700 (PDT)
11513856,3083856,7195904,Mon May 13 2013 16:44:37 GMT-0700 (PDT)
11513856,3086104,7195904,Mon May 13 2013 16:44:47 GMT-0700 (PDT)
11513856,3088352,7195904,Mon May 13 2013 16:44:57 GMT-0700 (PDT)
11513856,3090600,7195904,Mon May 13 2013 16:45:07 GMT-0700 (PDT)
11513856,3092880,7195904,Mon May 13 2013 16:45:17 GMT-0700 (PDT)
11513856,3095128,7195904,Mon May 13 2013 16:45:27 GMT-0700 (PDT)
11513856,3097376,7195904,Mon May 13 2013 16:45:37 GMT-0700 (PDT)
11513856,3099624,7195904,Mon May 13 2013 16:45:47 GMT-0700 (PDT)
11513856,3101872,7195904,Mon May 13 2013 16:45:57 GMT-0700 (PDT)
11513856,3104120,7195904,Mon May 13 2013 16:46:07 GMT-0700 (PDT)
11513856,3106400,7195904,Mon May 13 2013 16:46:17 GMT-0700 (PDT)
11513856,3108648,7195904,Mon May 13 2013 16:46:27 GMT-0700 (PDT)
11513856,3110896,7195904,Mon May 13 2013 16:46:37 GMT-0700 (PDT)
11513856,3113144,7195904,Mon May 13 2013 16:46:47 GMT-0700 (PDT)
11513856,3115392,7195904,Mon May 13 2013 16:46:57 GMT-0700 (PDT)
11513856,3117640,7195904,Mon May 13 2013 16:47:07 GMT-0700 (PDT)
11513856,3119920,7195904,Mon May 13 2013 16:47:17 GMT-0700 (PDT)
11513856,3122168,7195904,Mon May 13 2013 16:47:27 GMT-0700 (PDT)
11513856,3124416,7195904,Mon May 13 2013 16:47:37 GMT-0700 (PDT)
11513856,3126664,7195904,Mon May 13 2013 16:47:47 GMT-0700 (PDT)
11513856,3128912,7195904,Mon May 13 2013 16:47:57 GMT-0700 (PDT)
11513856,3131160,7195904,Mon May 13 2013 16:48:07 GMT-0700 (PDT)
11513856,3133472,7195904,Mon May 13 2013 16:48:17 GMT-0700 (PDT)
11513856,3135720,7195904,Mon May 13 2013 16:48:27 GMT-0700 (PDT)
11513856,3137968,7195904,Mon May 13 2013 16:48:37 GMT-0700 (PDT)
11513856,3140216,7195904,Mon May 13 2013 16:48:47 GMT-0700 (PDT)
11513856,3142464,7195904,Mon May 13 2013 16:48:57 GMT-0700 (PDT)
11513856,3144712,7195904,Mon May 13 2013 16:49:07 GMT-0700 (PDT)
11513856,3147024,7195904,Mon May 13 2013 16:49:17 GMT-0700 (PDT)
11513856,3149272,7195904,Mon May 13 2013 16:49:27 GMT-0700 (PDT)
11784192,2394424,7195904,Mon May 13 2013 16:49:37 GMT-0700 (PDT)
11784192,2396704,7195904,Mon May 13 2013 16:49:47 GMT-0700 (PDT)
11784192,2398952,7195904,Mon May 13 2013 16:49:57 GMT-0700 (PDT)
11784192,2401200,7195904,Mon May 13 2013 16:50:07 GMT-0700 (PDT)
11784192,2403512,7195904,Mon May 13 2013 16:50:17 GMT-0700 (PDT)
11784192,2405760,7195904,Mon May 13 2013 16:50:27 GMT-0700 (PDT)
11784192,2408008,7195904,Mon May 13 2013 16:50:37 GMT-0700 (PDT)
11784192,2410256,7195904,Mon May 13 2013 16:50:47 GMT-0700 (PDT)
11784192,2412504,7195904,Mon May 13 2013 16:50:57 GMT-0700 (PDT)
11784192,2414848,7195904,Mon May 13 2013 16:51:07 GMT-0700 (PDT)
11784192,2417160,7195904,Mon May 13 2013 16:51:17 GMT-0700 (PDT)
11784192,2419408,7195904,Mon May 13 2013 16:51:27 GMT-0700 (PDT)
